,permit_id_activity,activity_id,title,assigned_to,done_by,status_activity,date_requested,target_date,received_date,permit_id,name,address,application_date,project_name,status,description,geopoint,county
2,FIR2019-00265,201902251407434260,Override - Parcel Holds,Unknown,JUES,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-02-25,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
3,FIR2019-00265,201902251407438480,Override - Parcel Holds,Unknown,JUES,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-02-25,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
4,FIR2019-00265,201902251407442850,Override - Parcel Holds,Unknown,JUES,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-02-25,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
5,FIR2019-00265,201902251407492860,Application Received,Unknown,JUES,DONE,1970-01-01 00:00:00,2019-02-25,2019-02-25,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
6,FIR2019-00265,201902251407590590,Print Receipts All Payment,Unknown,JUES,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-02-25,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
7,FIR2019-00265,201902251408094730,Print Fire Permit,Unknown,JUES,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-02-25,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
8,FIR2019-00265,201902251409356910,Print Pending File Follow Up,Unknown,JUES,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-02-25,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
9,FIR2019-00265,201902251409493900,Print Permit Folder Label,Unknown,JUES,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-02-25,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
10,FIR2019-00265,201903110726002250,Override - Parcel Holds,Unknown,DPA,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-03-11,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
11,FIR2019-00265,201903110726008190,Override - Parcel Holds,Unknown,DPA,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-03-11,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
12,FIR2019-00265,201903110726013190,Override - Parcel Holds,Unknown,DPA,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-03-11,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
13,FIR2019-00265,201903110726017560,Override - Parcel Holds,Unknown,DPA,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-03-11,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
14,FIR2019-00265,201903110726022100,Override - Parcel Holds,Unknown,DPA,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-03-11,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
15,FIR2019-00265,201903110726093200,Issue Permit,Unknown,DPA,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-03-09,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
16,FIR2019-00265,201903261006400040,Override - Parcel Holds,Unknown,LFEL,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-03-26,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
17,FIR2019-00265,201903261006406450,Override - Parcel Holds,Unknown,LFEL,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-03-26,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
18,FIR2019-00265,201903261006413800,Override - Parcel Holds,Unknown,LFEL,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-03-26,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
19,FIR2019-00265,201903261006419590,Override - Parcel Holds,Unknown,LFEL,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-03-26,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
20,FIR2019-00265,201903261006425360,Override - Parcel Holds,Unknown,LFEL,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-03-26,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
21,FIR2019-00265,201903261007386070,Inspection,Unknown,LFEL,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-03-26,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
22,FIR2019-00265,201905281150351150,Override - Parcel Holds,Unknown,CAND,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-05-28,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
23,FIR2019-00265,201905281150358800,Override - Parcel Holds,Unknown,CAND,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-05-28,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
24,FIR2019-00265,201905281150365370,Override - Parcel Holds,Unknown,CAND,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-05-28,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
25,FIR2019-00265,201905281150371050,Override - Parcel Holds,Unknown,CAND,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-05-28,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
26,FIR2019-00265,201905281150377140,Override - Parcel Holds,Unknown,CAND,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-05-28,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
27,FIR2019-00265,201905281150383080,Override - Parcel Holds,Unknown,CAND,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-05-28,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
28,FIR2019-00265,201905281150389800,Override - Parcel Holds,Unknown,CAND,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-05-28,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
29,FIR2019-00265,201905281150396520,Override - Parcel Holds,Unknown,CAND,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-05-28,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
30,FIR2019-00265,201905281150403240,Override - Parcel Holds,Unknown,CAND,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-05-28,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
31,FIR2019-00265,201905281150411520,Override - Parcel Holds,Unknown,CAND,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-05-28,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
32,FIR2019-00265,201905281150418400,Override - Parcel Holds,Unknown,CAND,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-05-28,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
33,FIR2019-00265,201905281150425270,Override - Parcel Holds,Unknown,CAND,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-05-28,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
34,FIR2019-00265,201905281151190330,Inspection,Unknown,CAND,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-05-28,FIR2019-00265,INTEL CORPORATION </br>,3065 BOWERS AVE BSC2 ,2019-02-25,INTEL TI,ACT,TI - Relocate (21) pendent sprinklers & (32) upright sprinklers for TI inside M2 - Fab space.  Replace existing sprinkler piping,"[-121.9763648, 37.376956]",Santa Clara
0,BLD2019-53874,201902251449202090,APPLICATION RECEIVED,Unknown,SHIL,DONE,1970-01-01 00:00:00,2019-02-25,2019-02-25,BLD2019-53874,AFANADOR IRMA </br>AFANADOR RAYMOND </br>,1037 HARRISON ST ,2019-02-25,SEWER LINE REPAIR,ACT,"Sewer Line repair under the house (basement) 10 Ft Section ABS 4""","[-121.9467555, 37.35263279999999]",Santa Clara
1,BLD2019-53874,201902251449297610,PERMIT CENTER COMMENT w/HOLD,Unknown,SHIL,DONE,2019-02-25,1970-01-01 00:00:00,2019-02-25,BLD2019-53874,AFANADOR IRMA </br>AFANADOR RAYMOND </br>,1037 HARRISON ST ,2019-02-25,SEWER LINE REPAIR,ACT,"Sewer Line repair under the house (basement) 10 Ft Section ABS 4""","[-121.9467555, 37.35263279999999]",Santa Clara
2,BLD2019-53874,201902251454468870,(F) ISSUE  PERMIT,Unknown,SHIL,DONE,1970-01-01 00:00:00,2019-02-25,2019-02-25,BLD2019-53874,AFANADOR IRMA </br>AFANADOR RAYMOND </br>,1037 HARRISON ST ,2019-02-25,SEWER LINE REPAIR,ACT,"Sewer Line repair under the house (basement) 10 Ft Section ABS 4""","[-121.9467555, 37.35263279999999]",Santa Clara
3,BLD2019-53874,201902251454536870,(F) PRINT JOB CARD,Unknown,SHIL,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-02-25,BLD2019-53874,AFANADOR IRMA </br>AFANADOR RAYMOND </br>,1037 HARRISON ST ,2019-02-25,SEWER LINE REPAIR,ACT,"Sewer Line repair under the house (basement) 10 Ft Section ABS 4""","[-121.9467555, 37.35263279999999]",Santa Clara
0,FIR2019-00266,201902260833393970,FP Front Desk Comments,Unknown,TBA,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-02-26,FIR2019-00266,,4655 GREAT AMERICA PKWY U601 ,2019-02-25,TI AMPERE COMPUTING ,FNL,"6th floor tenant improvement, existing sprinkler system to be revised to accommodate for new ceilings & existing upright sprinklers to be relocated or added for new full height walls.  (187 heads).","[-121.9767187, 37.398726]",Santa Clara
1,FIR2019-00266,201902251501065020,FP Review,Unknown,DWI,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-03-22,FIR2019-00266,,4655 GREAT AMERICA PKWY U601 ,2019-02-25,TI AMPERE COMPUTING ,FNL,"6th floor tenant improvement, existing sprinkler system to be revised to accommodate for new ceilings & existing upright sprinklers to be relocated or added for new full height walls.  (187 heads).","[-121.9767187, 37.398726]",Santa Clara
2,FIR2019-00266,201902251503004500,Override - Parcel Holds,Unknown,JWU,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-02-25,FIR2019-00266,,4655 GREAT AMERICA PKWY U601 ,2019-02-25,TI AMPERE COMPUTING ,FNL,"6th floor tenant improvement, existing sprinkler system to be revised to accommodate for new ceilings & existing upright sprinklers to be relocated or added for new full height walls.  (187 heads).","[-121.9767187, 37.398726]",Santa Clara
3,FIR2019-00266,201902251503053520,Application Received,Unknown,JWU,DONE,1970-01-01 00:00:00,2019-02-25,2019-02-25,FIR2019-00266,,4655 GREAT AMERICA PKWY U601 ,2019-02-25,TI AMPERE COMPUTING ,FNL,"6th floor tenant improvement, existing sprinkler system to be revised to accommodate for new ceilings & existing upright sprinklers to be relocated or added for new full height walls.  (187 heads).","[-121.9767187, 37.398726]",Santa Clara
4,FIR2019-00266,201902251503099330,Print Receipts All Payment,Unknown,JWU,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-02-25,FIR2019-00266,,4655 GREAT AMERICA PKWY U601 ,2019-02-25,TI AMPERE COMPUTING ,FNL,"6th floor tenant improvement, existing sprinkler system to be revised to accommodate for new ceilings & existing upright sprinklers to be relocated or added for new full height walls.  (187 heads).","[-121.9767187, 37.398726]",Santa Clara
5,FIR2019-00266,201902251503169870,Print Pending File Follow Up,Unknown,JWU,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-02-25,FIR2019-00266,,4655 GREAT AMERICA PKWY U601 ,2019-02-25,TI AMPERE COMPUTING ,FNL,"6th floor tenant improvement, existing sprinkler system to be revised to accommodate for new ceilings & existing upright sprinklers to be relocated or added for new full height walls.  (187 heads).","[-121.9767187, 37.398726]",Santa Clara
6,FIR2019-00266,201902251503338620,Print Fire Permit,Unknown,JWU,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-02-25,FIR2019-00266,,4655 GREAT AMERICA PKWY U601 ,2019-02-25,TI AMPERE COMPUTING ,FNL,"6th floor tenant improvement, existing sprinkler system to be revised to accommodate for new ceilings & existing upright sprinklers to be relocated or added for new full height walls.  (187 heads).","[-121.9767187, 37.398726]",Santa Clara
7,FIR2019-00266,201902251506446450,Print Permit Folder Label,Unknown,JWU,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-02-25,FIR2019-00266,,4655 GREAT AMERICA PKWY U601 ,2019-02-25,TI AMPERE COMPUTING ,FNL,"6th floor tenant improvement, existing sprinkler system to be revised to accommodate for new ceilings & existing upright sprinklers to be relocated or added for new full height walls.  (187 heads).","[-121.9767187, 37.398726]",Santa Clara
8,FIR2019-00266,201902271037437330,Print Receipts All Payment,Unknown,JWU,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-02-27,FIR2019-00266,,4655 GREAT AMERICA PKWY U601 ,2019-02-25,TI AMPERE COMPUTING ,FNL,"6th floor tenant improvement, existing sprinkler system to be revised to accommodate for new ceilings & existing upright sprinklers to be relocated or added for new full height walls.  (187 heads).","[-121.9767187, 37.398726]",Santa Clara
9,FIR2019-00266,201902271043449900,FP Front Desk Comments,Unknown,JWU,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-02-27,FIR2019-00266,,4655 GREAT AMERICA PKWY U601 ,2019-02-25,TI AMPERE COMPUTING ,FNL,"6th floor tenant improvement, existing sprinkler system to be revised to accommodate for new ceilings & existing upright sprinklers to be relocated or added for new full height walls.  (187 heads).","[-121.9767187, 37.398726]",Santa Clara
10,FIR2019-00266,201903121323187700,Print Receipts All Payment,Unknown,JUES,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-03-12,FIR2019-00266,,4655 GREAT AMERICA PKWY U601 ,2019-02-25,TI AMPERE COMPUTING ,FNL,"6th floor tenant improvement, existing sprinkler system to be revised to accommodate for new ceilings & existing upright sprinklers to be relocated or added for new full height walls.  (187 heads).","[-121.9767187, 37.398726]",Santa Clara
11,FIR2019-00266,201903221937571620,Resubmit Required,Unknown,DWI,DONE,2019-03-22,1970-01-01 00:00:00,2019-04-10,FIR2019-00266,,4655 GREAT AMERICA PKWY U601 ,2019-02-25,TI AMPERE COMPUTING ,FNL,"6th floor tenant improvement, existing sprinkler system to be revised to accommodate for new ceilings & existing upright sprinklers to be relocated or added for new full height walls.  (187 heads).","[-121.9767187, 37.398726]",Santa Clara
12,FIR2019-00266,201904100729168150,Resubmit Required,Unknown,DWI,DONE,2019-04-10,1970-01-01 00:00:00,2019-04-22,FIR2019-00266,,4655 GREAT AMERICA PKWY U601 ,2019-02-25,TI AMPERE COMPUTING ,FNL,"6th floor tenant improvement, existing sprinkler system to be revised to accommodate for new ceilings & existing upright sprinklers to be relocated or added for new full height walls.  (187 heads).","[-121.9767187, 37.398726]",Santa Clara
13,FIR2019-00266,201904021350439770,Print Receipts All Payment,Unknown,JUES,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-04-02,FIR2019-00266,,4655 GREAT AMERICA PKWY U601 ,2019-02-25,TI AMPERE COMPUTING ,FNL,"6th floor tenant improvement, existing sprinkler system to be revised to accommodate for new ceilings & existing upright sprinklers to be relocated or added for new full height walls.  (187 heads).","[-121.9767187, 37.398726]",Santa Clara
14,FIR2019-00266,201904011643458260,Override - Activity Holds,Unknown,JWU,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-04-01,FIR2019-00266,,4655 GREAT AMERICA PKWY U601 ,2019-02-25,TI AMPERE COMPUTING ,FNL,"6th floor tenant improvement, existing sprinkler system to be revised to accommodate for new ceilings & existing upright sprinklers to be relocated or added for new full height walls.  (187 heads).","[-121.9767187, 37.398726]",Santa Clara
15,FIR2019-00266,201904011645009350,Resubmittal Received,DWI,JWU,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-04-01,FIR2019-00266,,4655 GREAT AMERICA PKWY U601 ,2019-02-25,TI AMPERE COMPUTING ,FNL,"6th floor tenant improvement, existing sprinkler system to be revised to accommodate for new ceilings & existing upright sprinklers to be relocated or added for new full height walls.  (187 heads).","[-121.9767187, 37.398726]",Santa Clara
16,FIR2019-00266,201904151242038300,Override - Activity Holds,Unknown,JUES,Unknown,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-04-15,FIR2019-00266,,4655 GREAT AMERICA PKWY U601 ,2019-02-25,TI AMPERE COMPUTING ,FNL,"6th floor tenant improvement, existing sprinkler system to be revised to accommodate for new ceilings & existing upright sprinklers to be relocated or added for new full height walls.  (187 heads).","[-121.9767187, 37.398726]",Santa Clara
17,FIR2019-00266,201904151242191030,Resubmittal Received,Unknown,JUES,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-04-15,FIR2019-00266,,4655 GREAT AMERICA PKWY U601 ,2019-02-25,TI AMPERE COMPUTING ,FNL,"6th floor tenant improvement, existing sprinkler system to be revised to accommodate for new ceilings & existing upright sprinklers to be relocated or added for new full height walls.  (187 heads).","[-121.9767187, 37.398726]",Santa Clara
18,FIR2019-00266,201904151243089680,Print Receipts All Payment,Unknown,JUES,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-04-15,FIR2019-00266,,4655 GREAT AMERICA PKWY U601 ,2019-02-25,TI AMPERE COMPUTING ,FNL,"6th floor tenant improvement, existing sprinkler system to be revised to accommodate for new ceilings & existing upright sprinklers to be relocated or added for new full height walls.  (187 heads).","[-121.9767187, 37.398726]",Santa Clara
19,FIR2019-00266,201904231106107010,Print Receipts All Payment,Unknown,JWU,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-04-23,FIR2019-00266,,4655 GREAT AMERICA PKWY U601 ,2019-02-25,TI AMPERE COMPUTING ,FNL,"6th floor tenant improvement, existing sprinkler system to be revised to accommodate for new ceilings & existing upright sprinklers to be relocated or added for new full height walls.  (187 heads).","[-121.9767187, 37.398726]",Santa Clara
20,FIR2019-00266,201904220954087920,Issue Permit,Unknown,DWI,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-04-22,FIR2019-00266,,4655 GREAT AMERICA PKWY U601 ,2019-02-25,TI AMPERE COMPUTING ,FNL,"6th floor tenant improvement, existing sprinkler system to be revised to accommodate for new ceilings & existing upright sprinklers to be relocated or added for new full height walls.  (187 heads).","[-121.9767187, 37.398726]",Santa Clara
21,FIR2019-00266,201905020737371300,Inspection,Unknown,SDH,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-05-02,FIR2019-00266,,4655 GREAT AMERICA PKWY U601 ,2019-02-25,TI AMPERE COMPUTING ,FNL,"6th floor tenant improvement, existing sprinkler system to be revised to accommodate for new ceilings & existing upright sprinklers to be relocated or added for new full height walls.  (187 heads).","[-121.9767187, 37.398726]",Santa Clara
22,FIR2019-00266,201904241956304340,Inspection,Unknown,BMA,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-04-24,FIR2019-00266,,4655 GREAT AMERICA PKWY U601 ,2019-02-25,TI AMPERE COMPUTING ,FNL,"6th floor tenant improvement, existing sprinkler system to be revised to accommodate for new ceilings & existing upright sprinklers to be relocated or added for new full height walls.  (187 heads).","[-121.9767187, 37.398726]",Santa Clara
23,FIR2019-00266,201904301717583780,Print Receipts All Payment,Unknown,JUES,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-04-30,FIR2019-00266,,4655 GREAT AMERICA PKWY U601 ,2019-02-25,TI AMPERE COMPUTING ,FNL,"6th floor tenant improvement, existing sprinkler system to be revised to accommodate for new ceilings & existing upright sprinklers to be relocated or added for new full height walls.  (187 heads).","[-121.9767187, 37.398726]",Santa Clara
24,FIR2019-00266,201905071541197080,Inspection,Unknown,LFEL,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-05-07,FIR2019-00266,,4655 GREAT AMERICA PKWY U601 ,2019-02-25,TI AMPERE COMPUTING ,FNL,"6th floor tenant improvement, existing sprinkler system to be revised to accommodate for new ceilings & existing upright sprinklers to be relocated or added for new full height walls.  (187 heads).","[-121.9767187, 37.398726]",Santa Clara
25,FIR2019-00266,201905251102132540,Inspection,Unknown,SDH,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-05-25,FIR2019-00266,,4655 GREAT AMERICA PKWY U601 ,2019-02-25,TI AMPERE COMPUTING ,FNL,"6th floor tenant improvement, existing sprinkler system to be revised to accommodate for new ceilings & existing upright sprinklers to be relocated or added for new full height walls.  (187 heads).","[-121.9767187, 37.398726]",Santa Clara
26,FIR2019-00266,201905281442582830,Final Permit,Unknown,SDH,DONE,1970-01-01 00:00:00,1970-01-01 00:00:00,2019-05-28,FIR2019-00266,,4655 GREAT AMERICA PKWY U601 ,2019-02-25,TI AMPERE COMPUTING ,FNL,"6th floor tenant improvement, existing sprinkler system to be revised to accommodate for new ceilings & existing upright sprinklers to be relocated or added for new full height walls.  (187 heads).","[-121.9767187, 37.398726]",Santa Clara
